Names,Call,Category,GTIRT17,start_time,end_time,count
OPERATOR:,yeah it s,none,GTIRT17-00703,2017-06-14 03:07:13,2017-06-14 03:08:46,29
CALLER:,yeah but will the stairs will it be safe to walk that s my question please like with the fire,none,GTIRT17-00703,2017-06-14 03:07:13,2017-06-14 03:08:46,29
OPERATOR:,it s not fire it s not fire it s smoke,Smoke,GTIRT17-00703,2017-06-14 03:07:13,2017-06-14 03:08:46,29
CALLER:,okay so it s only smoke,Smoke,GTIRT17-00703,2017-06-14 03:07:13,2017-06-14 03:08:46,29
OPERATOR:,it s smoke in the stairwells but saying that you still need to take precautions so keep wet blankets keep wet towels tea towels anything clothing put it over your face and your nose all right and make your way and just make your way down and get yourself out of the building,Smoke,GTIRT17-00703,2017-06-14 03:07:13,2017-06-14 03:08:46,29
CALLER:,okay,none,GTIRT17-00703,2017-06-14 03:07:13,2017-06-14 03:08:46,29
OPERATOR:,all right then,none,GTIRT17-00703,2017-06-14 03:07:13,2017-06-14 03:08:46,29
CALLER:,all right so we need to go okay,none,GTIRT17-00703,2017-06-14 03:07:13,2017-06-14 03:08:46,29
OPERATOR:,okay you need to go all right then,none,GTIRT17-00703,2017-06-14 03:07:13,2017-06-14 03:08:46,29
CALLER:,okay okay bye bye,none,GTIRT17-00703,2017-06-14 03:07:13,2017-06-14 03:08:46,29
OPERATOR:,bye,none,GTIRT17-00703,2017-06-14 03:07:13,2017-06-14 03:08:46,29
OPERATOR:,hello fire brigade,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,the fire brigade we are burning inaudible from the window severalinaudiblewords grenfell tower please we overspeaking,Fire,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,overspeaking are you able to get some wet towels put them over your head,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,yeah yeah yeah yes we have from the kitchen from the window is we have a wide window can we escape to a helicopter to leave there is severalinaudiblewords,Fire,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,so are you able to get some air from where there s no the side where there s no fire,Fire,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,no nobody severalinaudiblewords,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,sorry,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,severalinaudiblewords helicopter i can see the helicopter can we escape from the helicopter please,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,no well we re coming up to you inside they re sending,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,yeah,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,some further big ladders okay,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,sorry yes yes we can overspeaking,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,they re sending more ladders so what flat number are you in,Flat,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,what one hundred ninety three one hundred ninety three from the window we can escape can you send us the helicopter please,Flat,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,okay what floor are you on,Floor,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,sorry,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,what floor,Floor,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,the twenty secondth the twenty two,Floor,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,twenty second floor okay i ll let them know,Floor,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,yeah,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,that you need that okay but if you are you sure you can t get out the other way,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,yeah yes,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,you can t yeah you can try and put the towels over your head and get out that way,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,we can go out from the window if you send a helicopter otherwise all of us twenty people we re severalinaudiblewords,People,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,no but you can t put the wet towels over your head and get out no,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,sorry,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,you can t get the towels over your head the wet towels and try and get out that way,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,severalinaudiblewords from the overspeaking,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,if you can t that i ll let them know you re there all right,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,please please we re burning the fire is getting inside,Fire,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,okay,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,please,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,hello,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,yes yes,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,yeah,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,helicopter helicopter twenty people are dying please,People,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,so you re on the so that s,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,overspeaking,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,one hundred ninety three on the twenty second floor i ll get the message over to them,Flat,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,yeah,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,yeah are you sure you can t,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,one hundred ninety three,Flat,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,listen are you sure you can t,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,overspeaking,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,hello yes i know but are you sure you can t get out the with your towels over your head and go out through the door you can t you don t think you can do that,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,severalinaudiblewords window i can t severalinaudiblewords,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,no listen no no i know but you can t get out what i m saying put wet towels over your head no,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,severalinaudiblewords,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,if you could try that start wetting your towels and see if you can try that okay that s the best thing,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,how do we come out of if you send a ladder we can severalinaudiblewords overspeaking,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,yeah they re sending more ladders so we are sending more ladders but in the meantime,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,please,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,try and soak all your towels,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,yes yes if you send a helicopter we can escape,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,okay all right well i ll pass that over,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,please,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,to let them know where you are okay,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,yes yes overspeaking,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,all right then okay but try with the wet towels,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
CALLER:,yes,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,okay thank you bye bye,none,GTIRT17-00705,2017-06-14 03:08:56,2017-06-14 03:12:11,61
OPERATOR:,fire brigade,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,all right i m at eighty two grenfell tower i know i ve rung a million times but please tell me someone s coming to get me out,Flat,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,okay our advice at the minute,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,overspeaking yeah i can t leave,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,overspeaking,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,the front door because there s fire outside the front door okay,Fire,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,right well the advice they yeah have you so there s fire what and you can t get out,Fire,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,no,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,because that s basically what they re telling is were you not given the advice about towels the wet towels,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,severalinaudiblewords,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,listen,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,yeah listen,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,please,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,who else is in there with you is there anyone,People,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,in my house now my husband,People,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,yeah,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,you can t go down the stairs you can t go anywhere overspeaking,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,right okay i know listen i know it is horrible it s absolutely horrible but,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,overspeaking the window anthony please tell them to send,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,what floor,Floor,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,overspeaking now in my house on the eleventh floor,Floor,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,what floor are you on you re the eleventh,Floor,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,i m the eleventh yeah overspeaking,Floor,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,eighty two,Flat,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,eighty two eighty two,Flat,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,yeah,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,right okay overspeaking,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,please they re down there but they re not putting if they re not putting it out that s not going to do nothing and,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,no believe me they are trying to put it out they are doing everything they can believe me,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,i know they can but inaudible send somebody up to get us out,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,yeah they do know that there s people all over the building they do know okay,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,please please,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,yeah i will i will,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,please overspeaking,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,overspeaking the moment where,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,i m in the bedroom in the bedroom,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,in the bedroom what have you can you open the window for fresh air or is there there s the,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,overspeaking the fire s outside now as well,Fire,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,the fire s outside as well right okay unfortunately we yeah okay i m going to let them know where you are but they will know that there is people trapped all over the building okay,Fire,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,yeah,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,so whatever is on fire,Fire,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,yeah,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,they are trying to put it out believe me,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,okay,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,believe me,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,all right,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,they are trying to put it out and get to you,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,overspeaking getting worse,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,yeah but they are trying to get to you believe me but our advice is if you can you re just going to have to,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,overspeaking in my front room it s in my house now,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,right you re just going to have to run for it you re just going to have to,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,overspeaking we re going to have to run for it inaudible going to have to take her and run for it you ll have to you re going to have to,People,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,listen,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,severalinaudiblewords,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,if it s in your house,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,overspeaking run for it,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,you re going to have to try,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,overspeaking,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,you re going to have to get out you re going to,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,overspeaking,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,listen you re going to have to wet them towels drape them over you,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,we ve got them over us already,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,right overspeaking,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,they re all wet,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,but if the fire is coming in you need to get out,Fire,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,yeah get out,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,you need to overspeaking,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,i know i know i know all right all right i m going to try it,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,okay,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
CALLER:,i ll call you back bye,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,okay okay,none,GTIRT17-00712,2017-06-14 03:13:06,2017-06-14 03:15:40,71
OPERATOR:,fire brigade fire brigade,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,floor twenty one,Floor,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,you re on floor twenty one are you still in your flat,Floor,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,yes we can t get out,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,okay is there what s happening is it,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,and there s now there s smoke inside,Smoke,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,right okay so the smoke s inside so the smoke is still coming into your flat is it is there,Smoke,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,it is yeah,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,any fire in your flat,Fire,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,not at the moment but there is next door,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,okay right there is next door okay well listen the advice we re giving now you need to,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,yeah,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,leave and you need to make your way,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,i can t,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,down the stairwell,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,we can t leave there s much smoke overspeaking,Smoke,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,overspeaking i know there s a lot of smoke outside but you need to cover yourself in wet sheets clothing,Smoke,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,we ve done that we can t as soon as we open the door the smoke just comes in it s overpowering,Smoke,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,okay have you got wet towels and that over your mouths,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,yes,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,and your nose,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,yes,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,okay,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,yes,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,and you literally can t walk out into it,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,no,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,okay,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,no overspeaking,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,so okay well it s the so you re in flat what frat are you in flat,Flat,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,one hundred eighty three,Flat,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,one hundred eighty three okay,Flat,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,yeah,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,well our advice,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,the twentyfirst floor,Floor,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,twentyfirst floor okay,Floor,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,yeah,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,i can let the crews know that you re not leaving the flat,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,yeah,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,but our advice is to try and leave and make your way,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,we have tried,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,down the stairs okay and what,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,we have tried,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,is it you just can not breathe as soon as you open the door,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,as soon as you open the door black smoke just comes in and you can t breathe,Smoke,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,you just can t breathe,Smoke,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,overspeaking inside the flat,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,okay i mean we re the way things are at the moment,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,i ve got,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,go on,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,yeah,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,tell me you ve got what,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,i ve got three kids three adults and one heavily pregnant wife,People,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,yeah i mean the situation at the moment is there there s going to be some time before they get to you and the best advice we can give you is to make another attempt to leave if you can and get into the stairwell and down,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,there s no,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,that s,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,there s too much smoke i mean,Smoke,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,okay,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,surely the fire brigade already know that because they ve been up and down the stairs and saw,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,well we are well the people are going up and down we are sending people down the stairs from floors above you so people are making their way out of the building if you heard people,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,right,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,that s what it is okay it s it is your decision obviously i can t make you do anything but our advice to you is to try and do that okay,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,my wife is panicking she can t do it she,People,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,yeah,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,you are still in the flat okay and you re going to,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,yeah overspeaking,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,stay there all right,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,yeah there s nothing we can do yeah,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,okay no the i know i know if you can t leave,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,and my wife is heavily pregnant like i keep saying,People,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,yeah,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,and i ve got three kids in there as well,People,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,yeah i know i say they are doing everything they can to get to you but it is going to be some time and that is our best,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,well,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,advice to you at this time but it is your,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,overspeaking,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,decision i mean if you can make one more attempt to do that there is,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,you can t the smoke is just too powerful,Smoke,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,it is smoke in the stairwells and,Smoke,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,yeah,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,you know it s i can t imagine how scary it must be but that is the best,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,i ve got young kids and they re all scared and come on this is ridiculous now,People,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,i know i know we as i say we re just we are doing everything we can but it is,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,i know,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
OPERATOR:,it s just the situation we re trying with everything we ve got we ve got hundreds of firefighters there trying to get to you but it s just the situation and,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,i know,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
CALLER:,yeah,none,GTIRT17-00714,2017-06-14 03:09:52,2017-06-14 03:14:50,94
